id,idiom_src,meaning_src,idiom_tgt,meaning_tgt,confidence,verified,lang_pair
4534,ঢ্যারা সই,ক্রসচিহ্নদ্বারা নিরক্ষর ব্যক্তির দস্তখত,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4548,তড়িঘড়ি,সহচর শব্দ; অতিশীঘ্র; অবিলম্বে; অত্যন্ত তাড়াতাড়ি; একটুও দেরি না করে; তৎক্ষণাৎ; হুট করে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4549,তৎকাল,"তৎক্ষণাৎ, তখনি, নির্দিষ্টকাল, নির্ধারিতকাল, সেইসময়",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4554,তথৈবচ,"আগের মতই; একই রকম, পূর্ববৎ; সেইরকমই",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4555,তন্নতন্ন,কোনো কিছু বাদ না দিয়ে; চারিদিকে ব্যাপকভাবে; সমস্ত কিছু,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4556,তপ্ত খোলা,অর্থের অভাবে চরম অবস্থা,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4557,তপ্তখোলা,প্রচণ্ড পীড়াদায়ক অবস্থা,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4567,তলতল,"অত্যন্ত নরমসূচক, প্রায় গলিত অবস্থা",खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4568,তলশূন্য,প্রচুর অর্থ দান করেও যে দুর্গতকে উদ্ধার করা অসম্ভব,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4573,তল্পি গুটানো,চিরদিনের জন্য কোন স্থান পরিত্যাগ,हाथ झाड़ लेना,To abandon responsibility.,HIGH,False,bn-hi
4574,তল্পিবাহক,"অনুচর, আজ্ঞানুসারে চলা ব্যক্তি",आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4577,তশরিফ রাখুন,সম্ভ্রমের সাথে বসুন,नाक कटना,To lose respect or honor.,HIGH,False,bn-hi
4578,তহখরচ,হিসাবের অতিরিক্ত বা বাজে খরচ,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
4579,তাঁতের মাকু,খালি দিক পরিবর্তন করে এমন ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4580,তাঁতীকুলও গেল বৈষ্ণবকুলও গেল,সবদিক বজায় রাখা গেল না,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4581,তাঁবেদার,খুবই অনুগত লোক; চামচা,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4582,তা দেওয়া,গোপনে উৎসাহ দেওয়া,कान भरना,To instigate someone.,HIGH,False,bn-hi
4584,তাইরে নাইরে,"উদ্দেশ্যহীনভাবে বাজে কাজে সময় নষ্ট; কোনোরকমে কালক্ষেপ, বাজে কাজে কালক্ষেপ, নেচে বেড়ানো, ভাবনাচিন্তাহীন মনোভাবাপন্ন",नौ दो ग्यारह होना,To run away quickly.,HIGH,False,bn-hi
4585,তাক করা,নিশানা বা লক্ষ্য স্থির করা,दिल पर लेना,To take something personally.,HIGH,False,bn-hi
4587,তাকেতাকে,ওঁত পেতে প্রতীক্ষায় সতর্কতার সাথে; সন্ধানে সন্ধানে; সুযোগের অপেক্ষায়,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4588,তাকেপাকা,বিশেষ সতর্কতার সাথে,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4589,তাড়াহুড়া,তাড়াতাড়ি কাজ করার জন্য পীড়ন; অত্যধিক ব্যস্ততা,खून पसीना एक करना,To work extremely hard.,HIGH,False,bn-hi
4591,তাত সয় তো বাত সয় না,কথা শুনতে নারাজ,घर का भेदी लंका ढाए,An insider can cause downfall.,HIGH,False,bn-hi
4592,তা না না,"অনিচ্ছাজনিত এড়িয়ে যাওয়ার ভাব; ওজর, ছল, ভণিতা",पैर भारी होना,To feel reluctant to move.,HIGH,False,bn-hi
4593,তা-না-না,কাজ আরম্ভের আড়ম্বরে অযথা কালক্ষেপ; নানা বাহানায় নাকচের চেষ্টা; বাজেকাজে সময়নষ্ট,खून पसीना एक करना,To work extremely hard.,HIGH,False,bn-hi
4596,তা বৈকি,"নিশ্চিতে, তা ছাড়া আর কিছু নয়",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4598,তামা তুলসী করা,নির্দোষিতা প্রমাণের দিব্বি করা; শপথ করে সত্য কথা বলা বা প্রতিজ্ঞা করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
4605,তালকানা,"অসাবধান; কাণ্ডজ্ঞানহীন, বিবেচনাবিহীন; ভালো-মন্দ জ্ঞানশূন্য",बंदर क्या जाने अदरक का,Someone is unaware of the value or significance of something.,HIGH,False,bn-hi
4606,তালগাছ দিয়ে দাঁতন করা,"অসম্ভব ব্যাপার, গাঁজাখুরি, যা হবার নয়",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4607,তালগাছের আড়াই হাত,বিশেষ কাজের শেষ কঠিন অংশ,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4608,তালগোল পাকানো,বিপর্যস্ত করা; জটিলতা সৃষ্টি হওয়া; বিশৃঙ্খল করা,आसमान सिर पर उठाना,To create a lot of noise or chaos.,HIGH,False,bn-hi
4610,তাল ঠুকে লাগা,সাহসের সাথে কাজে নামা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4613,তাল দেওয়া,"আগ বাড়িয় সমর্থন করা, উমেদারি করা",आँखें तरेरना,To show anger.,HIGH,False,bn-hi
4615,তালপাতার খাঁড়া,অপদার্থ ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4616,তালপাতার ছায়া,এই আছে তো এই নাই; ক্ষণস্থায়ী বিষয়,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4617,তালপাতার সেপাই,দীর্ঘ অথচ অত্যন্ত কৃশ; অতিশয় রোগা ও দুর্বল ব্যক্তি; ক্ষীণজীবী,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4620,তাল রাখা,অপরের কাজের সাথে নিজের কাজের সঙ্গতি রাখা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
4621,তাল সামলানো,"ঝক্কি, ঝামেলা, ধকল সামলানো; শেষরক্ষা",दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4625,তাসের ঘর,অতিশয় অনিশ্চিত অবস্থা; অত্যন্ত ক্ষণস্থায়ী অবস্থা,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4630,তিতিবিরক্ত,"উত্ত্যক্ত, অত্যন্ত বিরক্ত, তেতোবিরক্ত",थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4631,তিনঠেঙে,লাঠি হাতে বৃদ্ধ,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4636,তিনমাথা,অতিবৃদ্ধ,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4638,তিনশত্রু,শত্রুকে তিনটি দ্রব্য দেওয়ার ভাবনা থেকে উৎপন্ন বাগধারা,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4639,তিন সত্যি,"তিনবার সত্য উচ্চরণ করা, যা অত্যন্ত নিশ্চয়তাব্যঞ্জক; অতি সত্য; খুব ঠিক; নিঃসন্দেহ",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4644,তিরিক্ষি,যে অল্পেতে রেগে যায়; রগচটা,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4645,তিরোধান,মহাপুরুষের মৃত্যু,नौ दो ग्यारह होना,To run away quickly.,HIGH,False,bn-hi
4646,তিল,অতিসামান্য পরিমাণ বা অংশ,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4647,তিল কুড়িয়ে তাল গড়া,একটু একটু করে সঞ্চয় গড়ে তোলা,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4648,তিল তিল করে,একটু একটু করে; ক্রমে ক্রমে কিন্তু অবিচ্ছিন্নভাবে,ऊँट के मुँह में जीरा,Too little for need.,HIGH,False,bn-hi
4649,তিল ধারণের জায়গা না থাকা,"অত্যন্ত ভিড় হওয়া, ঠাসাঠাসি হওয়া",थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4650,তিলককাটা বামুন,বিদ্রুপে ভণ্ড বা মেকী ধার্মিক,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4652,তিলকঞ্চন,খুব কম খরচে শ্রাদ্ধানুষ্ঠান,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4653,তিলকে তাল করা,অতিরঞ্জিত করা; তুচ্ছ ব্যাপারকে বড় করে দেখানো; বাড়িয়ে বলা; সামান্য ব্যাপারকে গুরুতর করে তোলা,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4656,তিলে তিলে,"একটু একটু করে, ধীরে ধীরে",ऊँट के मुँह में जीरा,Too little for need.,HIGH,False,bn-hi
4657,তিলে তিলে তাল,একটু একটু করে বিরাট আকার,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4658,তিলে তিলে তিলোত্তমা,তিলে তিলে সৃষ্ট সৌন্দর্য,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4660,তিলোত্তমা,অতি সুন্দরী নারী,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4663,তীর্থের কাক,সাগ্রহে প্রতীক্ষাকারী,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4665,তুচ্ছতাচ্ছিল্য করা,অবজ্ঞা বা অবহেলা করা,आँखें तरेरना,To show anger.,HIGH,False,bn-hi
4668,তুঙ্গে বৃহস্পতি,মহাসৌভাগ্য,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4669,তুড়ি দেওয়া,অগ্রাহ্য করা; অবজ্ঞা করা; এড়িয়ে যাওয়া; তুচ্ছ জ্ঞান করা; তোয়াক্কা না করা,आँखें तरेरना,To show anger.,HIGH,False,bn-hi
4670,তুড়িলাফ,স্ফূর্তিতে হঠাৎ লাফিয়ে ওঠা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4671,তুড়ুম ঠোকা,ভালোভাবে শিক্ষা দেওয়া; রূঢ়ভাবে তিরস্কার করা,हाथ खड़े करना,To give up.,HIGH,False,bn-hi
4672,তুড়ে দেওয়া,শক্ত কথায় কড়াভাবে তিরস্কার করে,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4673,তুফান তোলা,প্রবল বিতর্ক/উত্তেজনার সৃষ্টি করা,आसमान सिर पर उठाना,To create a lot of noise or chaos.,HIGH,False,bn-hi
4680,তুর্কিনাচ নাচানো,অতিশয় বিব্রত দশা; পরের নির্দেশে চলতে গিয়ে নাজেহাল অবস্থা,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4682,তুলতুল,অত্যন্ত কোমল/নরমভাব,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4683,তুলসীবনের বাঘ,"কপট, ভণ্ড, ভেকধারী ব্যক্তি; সাধু বলে পরিচিত অসাধু ব্যক্তি",आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4691,তে এঁটে,কুৎসিতদর্শন লোক,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4694,তেঠঙ্গা,বিদ্রুপে লাঠিযুক্ত বৃদ্ধ লোক; বয়সজনিত কারণে বঙ্কিম চেহারা,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4696,তেড়েফুঁড়ে,ভিতর থেকে তাড়া করে বাহিরে আসার ভাব; তর্জন গর্জন করে; ধমকিয়ে এবং রেগে গিয়ে; হঠাৎ তাড়া করে,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4702,তেরে-কেটে-তা,"তুচ্ছতাচ্ছিল্য, উপেক্ষার ভাব, কোনভাবে দিন কাটানো, নেচে বেড়ানো, ভাবনাচিন্তাহীন",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4709,তেলামাথায় তেল দেওয়া,যার প্রচুর আছে তাকে আরও দান,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4710,তেলেবেগুনে জ্বলে ওঠা,অতিমাত্রায় উত্তেজিত হওয়া; অতিশয় ক্ষোভ দেখানো; ক্রোধে অগ্নিধর্মা হওয়া; প্রচণ্ড রেগে যাওয়া,आग बबूला होना,To become extremely angry.,HIGH,False,bn-hi
4711,তেলে ভাজা,রোদে পুড়ে তামাটে বর্ণ,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4713,তেশন্নির দশা,অবলম্বনহীন অবস্থা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4714,তৈরী ছেলে,"ব্যঙ্গে- অকালপক্ব, চৌখশ, ডেঁপো, ফাজিল, নষ্টচরিত্র ইত্যাদি",आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4716,তৈলবট,"বিধান দেওয়ার জন্য ব্রাহ্মণ পণ্ডিতকে অর্থ দেওয়া, যাতে তারা যজমানের ইচ্ছানুসারে বিধান পরিবর্তন করে",दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4720,তোতাপাখি,না বুঝে অনুকরণকারী,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4721,তোতাবুলি,অর্থ না বুঝে আওড়ানো মুখস্থ কথা,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4722,তোতাবৃত্তি,"অনুকরণের স্বভাব, না বুঝে অনুকরণ করা",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4724,তোমার একদিন কি আমার একদিন,হেস্তনেস্ত করা,दीवारों के कान होना,Confidential matters may be overheard.,HIGH,False,bn-hi
4729,তোলোহাঁড়ি,"তলোহাঁড়ির মত গম্ভীর ও স্ফীত মুখভাব; গোমড়ামুখো, গম্ভীরপ্রকৃতির লোক",आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4732,ত্যাজ্যপুত্র,পুত্রের অধিকার ও পিতার সম্পত্তি থেকে বঞ্চিত ও বিতাড়িত পুত্র,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4733,ত্রাতা মধুদূদন,বিপদে সাহায্যকারী শ্রীকৃষ্ণ; বিপন্নকে উদ্ধারকারী ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4734,ত্রাহি মধুসুদন,বিপদ থেকে পরিত্রাণ পাওয়ার জন্য ঈশ্বরের কাছে প্রার্থনা,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4735,ত্রাহি ত্রাহি ডাক ছাড়া,বিপদ থেকে উদ্ধার পাওয়ার জন্য পরিত্রাহি চিৎকার করা,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4739,ত্রিবলি,খুবই রোগা বা কৃশকায় ব্যক্তি,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4748,ত্রিশঙ্কু অবস্থা,অনিশ্চিত অবস্থায় পড়েছে এমন ব্যক্তি; এদিকেও না ওদিকেও না,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4755,থই পাওয়া,তলভূমি বা স্থল পাওয়া,रास्ता निकालना,To find a solution.,HIGH,False,bn-hi
4757,থোকা দর,আন্দাজী হিসাব; কোন মাপজোখ না করে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4758,থকা,অবসন্ন/ক্লান্ত হওয়া; হাঁপিয়ে যাওয়া,कान खड़े होना,To become alert.,HIGH,False,bn-hi
4759,থতমত খাওয়া,কিংকর্তব্যবিমূঢ় হওয়া; কিছু বলতে গিয়ে ইতস্তত করা; কিছু দেখে বা শুনে অপ্রতিভ হওয়া; মুখে কথা না ফোটার অবস্থা; ঘাবড়ে গিয়ে কিছু স্থির করতে না পারা,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4773,থাবা মারা,ভাগ বসানো,दिल पर लेना,To take something personally.,HIGH,False,bn-hi
4774,থাবা দেওয়া,কেড়ে বা ছিনিয়ে নেওয়া; জবরদস্তি করে নেওয়া,नौ दो ग्यारह होना,To run away quickly.,HIGH,False,bn-hi
4775,থাবা দেওয়া,কেড়ে বা ছিনিয়ে নেওয়া; জবরদস্তি করে নেওয়া,नौ दो ग्यारह होना,To run away quickly.,HIGH,False,bn-hi
4777,থাবড়ানো,চড়ের ওপর চড় মারা,हाथ खड़े करना,To give up.,HIGH,False,bn-hi
4779,থিতা,মন্দীভূত হওয়া,नाक कटना,To lose respect or honor.,HIGH,False,bn-hi
4782,থুড়থুড়ে,"বার্ধক্যজনিত কারণে কম্পনসূচক, অতিবৃদ্ধত্ববাচক",खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4783,থুড়া,ক্রমাগত আঘাতে তিরস্কারে প্রহারে বা ভর্ৎসনায় জর্জরিত করা,पानी सिर से गुजरना,Situation getting out of control.,HIGH,False,bn-hi
4784,থুতু ফেলা,ধিক্কার জানানো,दिल का बोझ हल्का करना,To express feelings.,HIGH,False,bn-hi
4786,থুম মেরে যাওয়া,"ভয়ে বা বিস্ময়ে অনড়, নির্বাক, নিশ্চল, বাক্যহীন হওয়া",कान खड़े होना,To become alert.,HIGH,False,bn-hi
4787,থেকে থেকে,"কিছুকাল অন্তর, মধ্যে মধ্যে, মাঝে মাঝে",आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4789,থোঁতা মুখ,বড় ও ভারী মুখ,मुँह की खाना,To face defeat.,HIGH,False,bn-hi
4790,থোঁতা মুখ ভোঁতা করা,উপযুক্ত শাস্তি দেওয়া; দর্পচূর্ণ করা; বড় মুখ ছোট করা,हाथ खड़े करना,To give up.,HIGH,False,bn-hi
4794,থোড়-বড়ি-খাড়া,বৈচিত্রহীন একঘেয়ে জীবন,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4795,থোড়াই কেয়ার করা,"একটুও না, মোটেই গ্রাহ্য না করা",कान पकड़ना,To promise not to repeat a mistake.,HIGH,False,bn-hi
4796,দকে পড়া,ভীষণ বিপদে পড়া,खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4797,দক্ষযজ্ঞ,"প্রলয়কাণ্ড, চূড়ান্ত হট্টগোল, লন্ডভন্ড কর্মকাণ্ডে বিপর্যস্ত অবস্থা",खून खौलना,To feel extreme anger.,HIGH,False,bn-hi
4798,দক্ষিণ নায়ক,একইসাথে বহু নায়িকার প্রতি অনুরক্ত,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4802,দক্ষিণা,সম্মাননীয় ব্যক্তির পারিশ্রমিক,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4806,দগ্ধপ্রাণ,"বেদনার্ত; যন্ত্রণাগ্রস্ত, সন্তপ্ত",दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4808,দগ্ধপত্রন্যায়,পুড়ে গেলে পাতার অবয়ব একই থাকে কিন্তু পাতা বলে গ্রাহ্য হয় না,पानी सिर से गुजरना,Situation getting out of control.,HIGH,False,bn-hi
4810,দড়কাঁচা,"দেখতে পাকা কিন্তু ভিতরে শক্ত, আধপাকা আধকাঁচা",धरना देना,To stand firm on an issue.,HIGH,False,bn-hi
4814,দড়িছেঁড়া গরু,বন্ধনমুক্ত,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4815,দড়ি ছেঁড়া,হাতের বা শাসনের বাইরে গিয়েছে এমন; শাসন বহির্ভূত,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
4818,দণ্ডপূপন্যায়,কোন দুঃসাধ্য কাজের সিদ্ধি দেখে সুসাধ্য কাজের সিদ্ধির তৃপ্তবোধ,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4819,দণ্ডপ্রণাম,সাষ্টাঙ্গ প্রণাম,नाक कटना,To lose respect or honor.,HIGH,False,bn-hi
4820,দণ্ডমুণ্ডের কর্তা,"সকল প্রকার শাস্তিদানের অধিকারী; যিনি রাখলে রাখতে পারেন মারলে মারতে পারেন; উপরওয়ালা, বিচারপতি বা শাসক",सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4821,দণ্ডে দণ্ডে,"ক্ষণে ক্ষণে, প্রতি মুহূর্তে",आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4822,দত্তপূর্বা,বিয়ের প্রতিশ্রুতি দেওয়া হয়েছে এমন কন্যা,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4825,দধীচি,পরের মঙ্গলের জন্য আত্মবলিদানকারী দেহদানকারী মহাপুরুষ,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4830,দন্তরুচিকৌমুদী,বিকশিত দাঁতের শুভ্রতা; হাসার সময়ে সুন্দর সাদা দাঁতের শোভা,चार चाँद लगना,To enhance beauty or value.,HIGH,False,bn-hi
4831,দন্তস্ফুট,কঠিন বিষয় উপলব্ধি; দুর্বোধ্য/দুরূহ বিষয়ের মধ্যে প্রবেশ; বোঝা,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4832,দন্তস্ফুট,কঠিন বিষয় উপলব্ধি; দুর্বোধ্য/দুরূহ বিষয়ের মধ্যে প্রবেশ; বোঝা,तिनके का सहारा,A small help in a difficult situation.,HIGH,False,bn-hi
4833,দাঁতে কুটো ধরা,ঘাট মানা; গরু গাধার মত নিজেকে মূঢ় মনে করা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
4836,দফা রফা,অবস্থা,पानी सिर से गुजरना,Situation getting out of control.,HIGH,False,bn-hi
4838,দফা শেষ,সর্বনাশ করা,रंग में भंग डालना,To ruin enjoyment.,HIGH,False,bn-hi
4841,দমকা খরচ,হঠাৎ ব্যয়বৃদ্ধি,रातों-रात बदल जाना,Sudden change.,HIGH,False,bn-hi
4842,দম খাওয়া,চুপ করে থাকা,साँप सूँघ जाना,To become silent suddenly.,HIGH,False,bn-hi
4845,দম দেওয়া পুতুল,একনাগাড়ে বকে যায় এমন,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4846,দম নেওয়া,বিশ্রাম করা,दिल पर लेना,To take something personally.,HIGH,False,bn-hi
4847,দম ফাটা,গোপন আবেগে অস্থির হওয়া,दिल बाग-बाग होना,Feeling extremely happy.,HIGH,False,bn-hi
4849,দম ফুরানো,ক্লান্ত হয়ে পড়া,कान खड़े होना,To become alert.,HIGH,False,bn-hi
4851,দম বার হওয়া,অত্যধিক ক্লান্ত হওয়া,आग बबूला होना,To become extremely angry.,HIGH,False,bn-hi
4852,দম রাখা,শ্বাস বন্ধ করে অনেকক্ষণ থাকা,छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
4853,দম লাগানো,তামাক গাঁজা ইত্যাদির ধোঁয়া একেবারে যথাশক্তি গলাধঃকরণ করা,दिल पर पत्थर रखना,To control emotions with difficulty.,HIGH,False,bn-hi
4854,দমসম,অতি ভোজনে নাজেহাল অবস্থা,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4859,দরকচা,আধপাকা-আধকাঁচা; আংশিক অপরিপক্বতা; দেখতে পাকা কিন্তু ভিতরে শক্ত,पैर जमाना मुश्किल होना,Hard to establish oneself.,HIGH,False,bn-hi
4860,দরকচা মারা,জামড়া পড়া; আধপাকা বা আধকাঁচা থাকা; পুরাপুরি সিদ্ধ বা পাকা না হওয়া,दिमाग खराब होना,To get irritated.,HIGH,False,bn-hi
4865,দরদাম,আসল/ন্যায্যমূল্য,बंदर क्या जाने अदरक का,Someone is unaware of the value or significance of something.,HIGH,False,bn-hi
4866,দরদাম করা,ক্রেতা-বিক্রেতার মধ্যে দাম নিয়ে কষাকষি করা বা প্রস্তাবিত মূল্য কমানোর চেষ্টা,बंदर क्या जाने अदरक का,Someone is unaware of the value or significance of something.,HIGH,False,bn-hi
4867,দরজায় কড়া নাড়া,যে কোন মুহূর্তে উপস্থিত হতে পারে; সমাসন্ন; সমূহ উপস্থিত; সমার্থক বাগধারা- এলো বলে,घर का भेदी लंका ढाए,An insider can cause downfall.,HIGH,False,bn-hi
4868,দরাজ গলা,যে গলা ইচ্ছামত চড়ানো যায়; যে গলায় উঁচু-নিচু সুর অবাধে খেলে,सांप भी मर जाए और लाठी भी न टूटे,Finding a solution that satisfies all parties without loss.,HIGH,False,bn-hi
4870,দরের লোক,খুব কাজের লোক,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4871,দর্পণে মুখ দেখা,অবিকল প্রতিবিম্ব; লোকের সাথে যেমন ব্যবহার করবে তেমন ব্যবহার ফেরৎ পাবে,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4873,দলছুট,দল থেকে বিচ্ছিন্ন,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4874,দল পাকানো,নিন্দার্থে গোষ্ঠীবদ্ধ হওয়া; কারো শত্রুতা করার জন্য দলবদ্ধ হওয়া,पानी सिर से गुजरना,Situation getting out of control.,HIGH,False,bn-hi
4875,দলবল,"অনুবর্তীগণ, স্বপক্ষীয় লোকজন",छोटा मुँह बड़ी बात,Talking beyond one's status.,HIGH,False,bn-hi
4883,দশ কথা,অনেক কথা,आसमान सिर पर उठाना,To create a lot of noise or chaos.,HIGH,False,bn-hi
4885,দশকর্ম,গর্ভাধান থেকে বিবাহ পর্যন্ত হিন্দুর অনুষ্ঠেয় দশবিধ সংস্কার,आसमान से गिरा खजूर में अटका,From bad to worse.,HIGH,False,bn-hi
4888,দশচক্রে ভগবান ভূত,বহুলোকের ষড়যন্ত্রে অসম্ভবও সম্ভব হতে পারে; সত্যও মিথ্যারূপে প্রতিপন্ন হতে পারে; সাধুও অসাধু প্রতিপন্ন হতে পারে,कान खड़े होना,To become alert.,HIGH,False,bn-hi
4889,দশজনের একজন,অনেকের মধ্যে যিনি শ্রেষ্ঠব্যক্তি বলে গণ্য; বিশিষ্টজন,आँखों का काँटा,A person who is disliked or irritating.,HIGH,False,bn-hi
4891,দশবাই চণ্ডী,অতি কোপনস্বভাবা নারী,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
4893,দশভুজা,খুবই করিতকর্মা নারী,थक कर चूर होना,To be extremely tired.,HIGH,False,bn-hi
